learning_rate,max_depth,n_estimators,num_leaves,Accuracy,AUC,Precision,Recall,F1,ModelSize_KB
0.1,3,80,22,0.9888195265045504,0.9979968897278881,0.9835635572230208,0.9482861214199589,0.9656027393437853,83.61328125
0.1,3,80,24,0.9888195265045504,0.9979968897278881,0.9835635572230208,0.9482861214199589,0.9656027393437853,83.61328125
0.1,3,80,26,0.9888195265045504,0.9979968897278881,0.9835635572230208,0.9482861214199589,0.9656027393437853,83.61328125
0.1,3,80,28,0.9888195265045504,0.9979968897278881,0.9835635572230208,0.9482861214199589,0.9656027393437853,83.61328125
0.1,3,80,30,0.9888195265045504,0.9979968897278881,0.9835635572230208,0.9482861214199589,0.9656027393437853,83.61328125
0.05,5,100,18,0.9887949084727491,0.9989772551780867,0.9823152948801037,0.9493822520787335,0.9655680397512363,209.73828125
0.08,4,70,12,0.9887871343574435,0.9981654101615376,0.9819240047274435,0.9497267502857769,0.9655570414238864,104.11328125
0.05,7,50,20,0.9887638120115264,0.9982133875434153,0.9814925662886448,0.9500164419598817,0.9654980345974505,118.12890625
0.12,4,50,12,0.9887093932043867,0.9983719008241235,0.9797162205740084,0.9514727298351107,0.9653879457582956,75.31640625
0.05,4,120,10,0.9887068018326182,0.9982914221053883,0.9814781848783014,0.9496797732575437,0.9653171830358209,150.17578125
0.08,5,60,12,0.9886795924290482,0.9985819070324236,0.980766899672714,0.9502278385869309,0.9652558785049331,90.06640625
0.05,7,50,18,0.9886860708584696,0.9981079141760453,0.9819594309970513,0.9490690718905123,0.9652341479340356,107.59765625
0.12,3,70,10,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,12,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,14,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,16,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,18,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,20,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,22,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,24,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,26,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,28,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,3,70,30,0.988678296743164,0.9978659234132086,0.9822163862140518,0.9487637212069965,0.9652002835591452,73.66015625
0.12,4,50,16,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,18,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,20,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,22,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,24,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,26,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,28,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.12,4,50,30,0.988636834794867,0.9987816789960414,0.9794363744820804,0.9513083102362945,0.9651674504321301,88.62890625
0.05,5,90,12,0.988645904596057,0.9983172991004374,0.980568639966389,0.9502200090822255,0.9651558107447185,132.92578125
0.08,5,60,18,0.9886484959678256,0.9989668910373181,0.9817600129591382,0.9490377538716901,0.9651216026307093,127.51953125
0.05,6,90,10,0.9884969007193648,0.9986897974297838,0.9737160987898404,0.9563035342384241,0.9649312687628377,114.09765625
0.05,6,80,10,0.9885241101229347,0.9983553339036109,0.9769212868228251,0.9531717323562111,0.9649003919330742,101.94140625
0.08,5,60,24,0.9885888944171487,0.9989986934115448,0.9827232059494524,0.9477067380717495,0.9648973865352959,152.72265625
0.05,7,50,14,0.9885500238406203,0.9975882573171332,0.979409795872281,0.9507993924304349,0.9648925562048841,86.53515625
0.08,5,60,26,0.9885577979559259,0.9989870526714136,0.9821795027781157,0.9480590657834985,0.964817714247013,153.92578125
0.08,5,60,28,0.9885577979559259,0.9989880999848244,0.9821795027781157,0.9480590657834985,0.964817714247013,154.73828125
0.08,5,60,30,0.9885577979559259,0.9989880999848244,0.9821795027781157,0.9480590657834985,0.964817714247013,155.06640625
0.08,5,60,22,0.9885552065841574,0.9989800041113902,0.9821557478769396,0.9480668952882041,0.9648103071180147,149.64453125
0.1,4,60,10,0.9884761697452163,0.9983923748810704,0.9765625,0.9532421978985609,0.9647614444083457,77.05078125
0.08,5,60,10,0.9884372991686879,0.998500907708213,0.9748880716341541,0.9547219742879065,0.9646996463635572,77.55078125
0.05,7,70,12,0.9884113854510024,0.9986713747718745,0.9763008469138971,0.9531090963185669,0.964565587734242,104.56640625
0.05,5,100,10,0.9883867674192011,0.9985920070108307,0.9756333955448043,0.9536415026385431,0.9645121057945479,126.22265625
0.1,4,60,12,0.9883880631050853,0.998369411798478,0.978446539360245,0.9507759039163183,0.9644127831252581,89.41015625
0.08,5,60,20,0.9884230466239609,0.9989317304684553,0.9820079369587976,0.9474013873882339,0.9643943046827367,139.86328125
0.05,4,110,16,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,18,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,20,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,22,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,24,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,26,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,28,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,30,0.9883712191885897,0.9983974881225143,0.9787529129071014,0.9503609401669251,0.9643479953443844,188.11328125
0.05,4,110,12,0.9883491925285569,0.9983599607899396,0.9785570334542523,0.9504235762045693,0.9642851468789222,161.00390625
0.05,6,50,16,0.9883673321309369,0.9978163573008686,0.9814934959613326,0.9475736364917555,0.9642353503565311,97.16015625
0.05,5,90,20,0.9883323486120613,0.9988431155599348,0.9814581998394017,0.9473935578835283,0.9641250781838246,207.59765625
0.05,4,110,10,0.9883012521508385,0.9980560068403683,0.9807369845037222,0.9479259642035045,0.9640523786583642,138.03515625
0.08,4,70,14,0.9883129133237971,0.9983579888748348,0.9820738165632412,0.9466575844412083,0.964040536122916,115.70703125
0.08,4,70,16,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,18,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,20,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,22,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,24,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,26,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,28,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.08,4,70,30,0.9883064348943756,0.9982830634310981,0.9821122492912324,0.9465792893941529,0.9640184512584572,121.31640625
0.05,5,90,24,0.9882416506001617,0.998862902129793,0.9814632958649515,0.9468298335447299,0.963835544379665,228.37890625
0.05,5,90,26,0.9882416506001617,0.9988700089063117,0.9814632958649515,0.9468298335447299,0.963835544379665,229.72265625
0.05,5,90,28,0.9882416506001617,0.9988699889943011,0.9814632958649515,0.9468298335447299,0.963835544379665,230.55078125
0.05,5,90,30,0.9882416506001617,0.9988699889943011,0.9814632958649515,0.9468298335447299,0.963835544379665,230.55078125
0.05,5,90,22,0.9882390592283932,0.9988623593633925,0.9814473652174619,0.9468298335447299,0.9638278625482687,223.55078125
0.08,6,50,10,0.9880149055704127,0.9984551884066948,0.9695381981325005,0.9576658680571867,0.9635654639987395,65.45703125
0.08,5,50,16,0.9881354043576508,0.9983892265648617,0.9812086529485775,0.9464305288047478,0.9635058605036725,96.72265625
0.05,6,50,18,0.9881574310176835,0.9979907889698472,0.983637045858688,0.9441443134307324,0.9634861535019735,107.66015625
0.1,4,50,16,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,18,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,20,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,22,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,24,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,26,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,28,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.1,4,50,30,0.9880511847751726,0.9980835022090043,0.9785403912320093,0.9485993016081803,0.9633372558997519,87.01953125
0.05,6,60,14,0.9880369322304455,0.9978259494986911,0.9784689188425226,0.9485836425987692,0.9632945460617072,103.03515625
0.12,3,60,10,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,12,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,14,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,16,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,18,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,20,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,22,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,24,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,26,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,28,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,3,60,30,0.9880226796857184,0.9978741621170271,0.9843744889615699,0.9425862419943314,0.9630272536016831,63.72265625
0.12,4,50,10,0.9879397557891245,0.9981314358099865,0.9778688921532228,0.9485914721034747,0.9630077100389476,65.00390625
0.05,5,80,20,0.9878827456102163,0.9986385417444388,0.9813588821835808,0.9447236967789417,0.9626928784566532,185.03515625
0.05,5,80,12,0.9878412836619193,0.9981946231659848,0.9805096720752327,0.9453187391365622,0.962592681176752,118.67578125
0.08,4,60,14,0.9878063001430437,0.99802458897582,0.9802245439711649,0.945389204678912,0.9624917797572786,99.44140625
0.08,5,50,18,0.9878179613160022,0.998604009686401,0.9812729816797371,0.9444105165907205,0.9624889286084757,107.09765625
0.08,4,60,16,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,18,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,20,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,22,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,24,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,26,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,28,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.08,4,60,30,0.9878050044571595,0.9980390029314533,0.9802165865696844,0.945389204678912,0.9624879436920599,103.59765625
0.1,4,50,14,0.9877790907394739,0.9980588084043496,0.9799561795017447,0.9454909882400839,0.9624151232108132,83.05078125
0.05,4,100,16,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,18,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,20,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,22,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,24,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,26,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,28,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.05,4,100,30,0.987760951137094,0.9982668964405236,0.9798760102567432,0.9454596702212618,0.9623602355772679,170.42578125
0.08,4,60,12,0.9877661338806311,0.997897340621317,0.9807426555463428,0.9446219132177699,0.9623434633484885,89.92578125
0.05,4,110,14,0.9877259676182184,0.9982256743055137,0.9788998776921893,0.9462269616824039,0.9622861601793129,179.12890625
0.08,4,70,10,0.9876521135228145,0.9983889854933822,0.9759434949986309,0.9487715507117019,0.9621657244489614,89.55078125
0.1,3,70,10,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,12,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,14,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,16,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,18,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,20,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,22,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,24,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,26,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,28,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.1,3,70,30,0.9877065323299542,0.9977766563255572,0.9831399150049036,0.9418659275614225,0.9620604441743108,73.67578125
0.05,6,70,12,0.9876663660675415,0.9986163838644145,0.980136969608345,0.9446140837130643,0.962047724418396,104.56640625
0.05,5,90,18,0.9876780272405,0.9988461641398236,0.9814682067740832,0.9433535334554736,0.962033503137925,189.26953125
0.1,4,50,12,0.987631382548666,0.9979291180265144,0.9786313708971908,0.9459137814941827,0.9619944739503292,75.30078125
0.08,3,90,10,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,12,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,14,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,16,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,18,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,20,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,22,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,24,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,26,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,28,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.08,3,90,30,0.9876598876381201,0.9979193924619829,0.9819215212994977,0.9427898091166753,0.9619578676593943,93.16015625
0.05,5,80,16,0.9876430437216245,0.9983618795820368,0.9809233924458587,0.943682372653106,0.9619425766675312,152.17578125
0.05,4,100,10,0.9875743723697576,0.9978767646156048,0.9787944619175772,0.9453970341836175,0.9618059151047849,125.91015625
0.05,6,50,14,0.9875717809979891,0.9975749513408991,0.981087200873149,0.94307950079078,0.9617079713847726,86.64453125
0.05,4,100,14,0.9875484586520721,0.9980752195966495,0.9802628368817397,0.9437606677001613,0.9616654965534848,162.78515625
0.05,7,70,10,0.9873942720318428,0.9983197282137846,0.9712443986484868,0.9520129656597923,0.9615325306921297,89.78515625
0.1,4,50,10,0.9874797873002052,0.9979199929343143,0.9782078597525904,0.9454048636883231,0.961526670143852,64.98828125
0.05,4,100,12,0.9874979269025852,0.9981149511815107,0.9798974142205675,0.9438154742331,0.9615180604687705,146.76953125
0.05,4,90,10,0.9874992225884694,0.9976295248376692,0.9805694842406877,0.9431499663331298,0.9614957895997126,113.78515625
0.05,5,80,22,0.9875057010178908,0.9986397051322291,0.981503078742405,0.9422574027966991,0.9614799250610178,199.16015625
0.05,5,80,24,0.9875057010178908,0.9986398118280274,0.981503078742405,0.9422574027966991,0.9614799250610178,202.91015625
0.05,5,80,26,0.9875057010178908,0.998639812265654,0.981503078742405,0.9422574027966991,0.9614799250610178,203.20703125
0.05,5,80,28,0.9875057010178908,0.998639812265654,0.981503078742405,0.9422574027966991,0.9614799250610178,203.20703125
0.05,5,80,30,0.9875057010178908,0.998639812265654,0.981503078742405,0.9422574027966991,0.9614799250610178,203.20703125
0.08,5,50,22,0.9874979269025852,0.9986327919203902,0.9814000896970685,0.9423122093296378,0.9614590364958838,125.61328125
0.08,5,50,24,0.9874979269025852,0.9986327916772646,0.9814000896970685,0.9423122093296378,0.9614590364958838,127.28515625
0.08,5,50,26,0.9874979269025852,0.9986327916772646,0.9814000896970685,0.9423122093296378,0.9614590364958838,127.28515625
0.08,5,50,28,0.9874979269025852,0.9986327916772646,0.9814000896970685,0.9423122093296378,0.9614590364958838,127.28515625
0.08,5,50,30,0.9874979269025852,0.9986327916772646,0.9814000896970685,0.9423122093296378,0.9614590364958838,127.28515625
0.08,5,50,12,0.9873217136223231,0.9980251360212363,0.9774970646584882,0.9451464900330405,0.9610496104961049,75.84765625
0.08,5,50,20,0.9873100524493647,0.9986393603736342,0.9802410816093826,0.9423122093296378,0.9609025077644091,117.33203125
0.05,4,90,12,0.9872854344175633,0.9978488115807094,0.9798862036125062,0.9425157764519817,0.9608377598544137,132.53515625
0.05,5,80,14,0.987210284636275,0.9983320517000492,0.9808086165395129,0.9411299541191024,0.9605596998525634,135.48828125
0.05,4,80,10,0.9871584572009039,0.9973488257096058,0.9812344266982558,0.9403861511720768,0.9603761289265054,101.64453125
0.08,5,50,14,0.9871429089702926,0.998451044769548,0.9821701936064836,0.9393604860556521,0.9602884619232662,86.34765625
0.05,5,90,10,0.9865274581752597,0.9980680008910476,0.9652022204599524,0.9529446767197507,0.9590342838682226,114.05078125
0.05,4,90,16,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,18,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,20,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,22,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,24,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,26,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,28,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,30,0.9867205153720173,0.9979228091405525,0.9801989911459568,0.9387184666697985,0.9590103943784769,152.33203125
0.05,4,90,14,0.9865961295271265,0.9978718253125032,0.9802384478794177,0.9379120276851286,0.9586082447415066,146.64453125
0.08,4,60,10,0.986524866803491,0.9977868142347869,0.9754883683229311,0.9422495732919935,0.9585809185477833,77.41015625
0.05,4,80,14,0.9865067272011112,0.9976261359119204,0.9801172175564395,0.9374814049263244,0.958325329747727,130.62890625
0.05,4,80,16,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,18,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,20,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,22,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,24,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,26,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,28,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,30,0.9865067272011112,0.9976406116032961,0.9801172175564395,0.9374814049263244,0.958325329747727,134.89453125
0.05,4,80,12,0.9864924746563841,0.9975721581343705,0.9803907113896057,0.9371212477098698,0.9582677827282662,118.28515625
0.05,7,60,12,0.9863797499844518,0.997485447995661,0.9749651505819042,0.9418815865708335,0.958137867866672,90.31640625
0.08,4,50,10,0.986334400978502,0.9973264108394342,0.9791923967185494,0.9373404738416248,0.9578094685681141,65.26953125
0.05,5,70,14,0.9863123743184692,0.9982312364363726,0.9807468198604842,0.9356571303299354,0.9576715336656356,119.17578125
0.05,5,70,16,0.9862579555113294,0.9982467653673527,0.9821334475036227,0.9339502983041292,0.9574360497315172,133.73828125
0.05,4,70,12,0.9862177892489168,0.9974346674998746,0.9811699146029736,0.9346549537276272,0.9573477579203573,104.05078125
0.12,3,50,10,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,12,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,14,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,16,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,18,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,20,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,22,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,24,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,26,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,28,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.12,3,50,30,0.9862501813960238,0.9977053337583552,0.9869843646041251,0.929166470929049,0.9572031198328776,53.80078125
0.08,5,50,10,0.9856697141198665,0.9979965363140113,0.9642487623959378,0.9485758130940637,0.9563480786839695,65.41015625
0.05,5,70,22,0.985875728175467,0.9985327747660839,0.9797852853962856,0.9339189802853072,0.9563024873228709,175.61328125
0.05,5,70,24,0.985875728175467,0.9985328617686847,0.9797852853962856,0.9339189802853072,0.9563024873228709,179.45703125
0.05,5,70,26,0.985875728175467,0.9985328617686847,0.9797852853962856,0.9339189802853072,0.9563024873228709,179.76953125
0.05,5,70,28,0.985875728175467,0.9985328617686847,0.9797852853962856,0.9339189802853072,0.9563024873228709,179.76953125
0.05,5,70,30,0.985875728175467,0.9985328617686847,0.9797852853962856,0.9339189802853072,0.9563024873228709,179.76953125
0.05,5,70,20,0.9858627713166241,0.9985090812299793,0.9797520966642298,0.933872003257074,0.9562620508853016,162.56640625
0.05,5,80,18,0.9858459274001286,0.9986135488159197,0.9795214556681392,0.9339972753323624,0.9562178367026308,168.76953125
0.05,5,70,18,0.9858264921118643,0.9984568672821605,0.9795031820981318,0.9338954917711906,0.9561557854403059,148.26953125
0.05,5,80,10,0.985514231813753,0.9978554539746155,0.9641628166321491,0.9476910790623385,0.9558559910290529,101.92578125
0.08,3,80,10,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,12,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,14,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,16,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,18,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,20,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,22,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,24,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,26,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,28,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.08,3,80,30,0.9855401455314385,0.9977767658537722,0.9872585904188613,0.9245548926574905,0.9548784629566737,83.17578125
0.05,6,60,12,0.9853781847959036,0.9982074561468715,0.9779098498592174,0.9327132365606552,0.9547769705178708,90.31640625
0.05,5,70,12,0.9852900781557725,0.9979064484151099,0.9793700618733368,0.9307167128607444,0.954423743170386,104.41015625
